trip_id;route_id;service_id;trip_headsign;direction_id;wheelchair_accessible;bike_slots
0003225852024090920250627;198;42024090920250627;Zoreri-Soldati;0;0;0
0003215242024090920250627;215;22024090920250627;Camposilvano;0;0;0
0003196592024090920250627;60;62024090920250627;Palu' di Giovo;0;0;0
0003242732024090920250627;366;22024090920250627;Cles. Autostazione;0;0;0
0003216102024090920250627;181;42024090920250627;Trento. Autostazione;1;0;0
0003201632024090920250627;171;22024090920250627;Riva Del G.Autostazione;1;0;0
0003219452024090920250627;231;822024090920250627;Rovereto. Via Paoli;1;0;0
0003217912024090920250627;110;22024090920250627;Besenello;1;0;0
0003205422024090920250627;134;72024090920250627;Riva Del G.Autostazione;0;0;0
0003214282024090920250627;220;5902024090920250627;Ronzo Chienis;0;0;0
0003225462024090920250627;110;72024090920250627;Trento. Autostazione;1;0;0
0003226582024090920250627;169;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003215872024090920250627;181;22024090920250627;Aldeno;0;0;0
0003234892024090920250627;551;22024090920250627;Pergine V. Intermodale;1;0;0
0003194972024090920250627;60;92024090920250627;Palu' di Giovo;0;0;0
0003234482024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003202352024090920250627;155;22024090920250627;Bivedo;0;0;0
0003227772024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003241952024090920250627;364;22024090920250627;Cles. Autostazione;1;0;0
0003252712024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003257282024090920250627;520;22024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003262932024091820250627;157;62024091820250627;Storo;0;0;0
0003259262024090920250627;693;22024090920250627;Trento. Staz. Fs;1;0;6
0003205542024090920250627;134;42024090920250627;Trento. Autostazione;1;0;0
0003216802024090920250627;503;52024090920250627;Ala. Staz. Fs.;0;0;0
0003197562024090920250627;151;22024090920250627;Trento. Autostazione;1;0;0
0003233182024090920250627;177;52024090920250627;Kamauz;0;0;0
0003196302024090920250627;120;62024090920250627;Sover;1;0;0
0003259752024090920250627;693;22024090920250627;Trento. Staz. Fs;1;0;6
0003204492024090920250627;175;92024090920250627;Riva Del G.Autostazione;0;0;0
0003217032024090920250627;503;22024090920250627;Rovereto. Via Paoli;0;0;0
0003194072024090920250627;1;22024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003222372024090920250627;503;92024090920250627;Ala. Staz. Fs.;0;0;0
0003215562024090920250627;215;62024090920250627;Pozzacchio;0;0;0
0003202802024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003240612024090920250627;345;4512024090920250627;Andalo;0;0;0
0003233882024090920250627;549;42024090920250627;Pergine V. Intermodale;1;0;0
0003236642024090920250627;123;22024090920250627;S.Martino di Castrozza;0;0;0
0003228422024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003221082024090920250627;198;22024090920250627;Piazza di Terragnolo;1;0;0
0003206982024090920250627;636;4512024090920250627;Campo Carlo Magno;0;0;0
0003251052024090920250627;345;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003253122024090920250627;352;72024090920250627;Mezzana. Ftm;0;0;6
0003242912024090920250627;366;4512024090920250627;Cles. Autostazione;0;0;0
0003225652024090920250627;634;72024090920250627;Bolognano;0;0;0
0003214142024090920250627;231;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003231162024090920250627;177;412024090920250627;Pergine V. Intermodale;1;0;0
0003215952024090920250627;181;52024090920250627;Trento. Autostazione;1;0;0
0003203252024090920250627;80;22024090920250627;Trento. Autostazione;1;0;0
0003242082024090920250627;364;72024090920250627;Cles. Autostazione;1;0;0
0003210522024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003222472024090920250627;526;502024090920250627;Luserna;0;0;0
0003205782024090920250627;155;62024090920250627;Fiave';0;0;0
0003195242024090920250627;3;72024090920250627;Cavalese. Autostazione;0;0;0
0003260722024090920250627;638;22024090920250627;Cavalese. Autostazione;0;0;0
0003244542024090920250627;332;92024090920250627;Male';1;0;0
0003252642024090920250627;703;22024090920250627;Lavis;1;0;0
0003219162024090920250627;233;22024090920250627;Besagno;1;0;0
0003234532024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003226042024090920250627;84;62024090920250627;Regnana;0;0;0
0003249322024090920250627;345;822024090920250627;Mezzocorona-Staz.Fs;0;0;0
0003207812024090920250627;175;52024090920250627;Vigo Cavedine;1;0;0
0003203332024090920250627;175;62024090920250627;Drena;0;0;0
0003218202024090920250627;186;42024090920250627;Centa;0;0;0
0003244772024090920250627;332;4512024090920250627;Vermiglio. Nord;0;0;0
0003229382024090920250627;520;22024090920250627;Borgo Valsugana-C.Intermodale;0;0;0
0003249492024090920250627;336;52024090920250627;Peio;0;0;0
0003242612024090920250627;703;62024090920250627;Nave San Rocco;1;0;0
0003216672024090920250627;110;42024090920250627;Rovereto. Via Manzoni;0;0;0
0003236482024090920250627;102;72024090920250627;Feltre. Staz. Fs;0;0;0
0003262562024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003243952024090920250627;354;92024090920250627;Cles. Autostazione;1;0;0
0003248142024090920250627;395;52024090920250627;Mezzolombardo;1;0;0
0003210452024090920250627;157;22024090920250627;Vestone;0;0;0
0003219632024090920250627;235;62024090920250627;Valle S. Felice;1;0;0
0003225492024090920250627;110;72024090920250627;Trento. Autostazione;1;0;0
0003214382024090920250627;200;4512024090920250627;Rovereto. Via Manzoni;1;0;0
0003191972024090920250627;67;22024090920250627;Cavalese. Autostazione;1;0;0
0003206492024090920250627;636;72024090920250627;Tione. Autostazione;1;0;0
0003247112024121820250316;345;6232024121820250316;Molveno;0;0;0
0003251712024090920250627;345;62024090920250627;S.Michele. Ist. Agrario;1;0;0
0003248832024090920250627;345;52024090920250627;S.Michele;1;0;0
0003227392024090920250627;177;52024090920250627;Roveda. Bivio;1;0;0
0003216762024090920250627;503;52024090920250627;Trento. Autostazione;0;0;0
0003201212024090920250627;153;72024090920250627;Ponte Arche Autostazione;0;0;0
0003222252024090920250627;526;22024090920250627;Vigolo Vattaro;0;0;0
0003246522024090920250627;375;62024090920250627;Fondo. Via Garibaldi;1;0;0
0003206162024090920250627;175;62024090920250627;Vezzano. Piazza;1;0;0
0003208392024090920250627;157;22024090920250627;Baitoni;0;0;0
0003207972024090920250627;161;52024090920250627;Ponte Arche Autostazione;1;0;0
0003242142024090920250627;378;822024090920250627;Cis;0;0;0
0003244402024090920250627;336;72024090920250627;Peio;0;0;0
0003212572024090920250627;636;22024090920250627;Carisolo;0;0;0
0003229142024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003232532024090920250627;494;72024090920250627;Brusago;0;0;0
0003205852024090920250627;153;52024090920250627;Ponte Arche Autostazione;0;0;0
0003235202024090920250627;551;42024090920250627;Serso. Centrale Idroelettrica;0;0;0
0003253052024090920250627;352;22024090920250627;Male' Ferrovia;0;0;6
0003222332024090920250627;507;72024090920250627;Rovereto. Via Paoli;0;0;0
0003227652024090920250627;138;22024090920250627;Faida;0;0;0
0003216142024090920250627;110;5902024090920250627;Trento. Autostazione;1;0;0
0003231662024090920250627;177;52024090920250627;Hacleri;0;0;0
0003264332024120120250627;695;22024120120250627;Trento. Staz. Fs;1;0;6
0003205462024090920250627;134;72024090920250627;Riva Del G. Viale Martiri;0;0;0
0003212692024090920250627;636;72024090920250627;Tione. Autostazione;1;0;0
0003244892024090920250627;332;6782024090920250627;Passo Tonale;0;0;0
0003214482024090920250627;220;52024090920250627;Rovereto. Via Manzoni;1;0;0
0003229482024090920250627;177;22024090920250627;Pergine V. Intermodale;1;0;0
0003261482024090920250627;155;52024090920250627;Bivedo;0;0;0
0003241912024090920250627;364;52024090920250627;Cles. Autostazione;1;0;0
0003264572024101420250627;175;52024101420250627;Trento. Autostazione;1;0;0
0003224822024090920250627;231;62024090920250627;Castione;1;0;0
0003245142024090920250627;324;22024090920250627;Male';1;0;0
0003205372024090920250627;134;22024090920250627;Riva Del G.Autostazione;0;0;0
0003236922024090920250627;123;72024090920250627;Arten;1;0;0
0003212392024090920250627;134;72024090920250627;Trento. Autostazione;1;0;0
0003223142024090920250627;203;62024090920250627;Rovereto. Via Manzoni;1;0;0
0003265132024102120250627;120;22024102120250627;Scancio di Segonzano-Snack Bar;1;0;0
0003230242024090920250627;98;22024090920250627;Martincelli;0;0;0
0003193742024090920250627;1;72024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003250292024090920250627;324;62024090920250627;Somrabbi;0;0;0
0003204042024090920250627;80;322024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003192722024090920250627;1;4512024090920250627;Cavalese. Autostazione;1;0;0
0003197032024090920250627;55;12024090920250627;Penia Alta;0;0;0
0003263322024093020241130;717;12024093020241130;Bassano Del Grappa;0;0;0
0003234572024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003260952024090920250627;638;72024090920250627;Cavalese. Autostazione;0;0;0
0003213882024090920250627;231;42024090920250627;Saccone;0;0;0
0003210672024090920250627;157;72024090920250627;Baitoni;0;0;0
0003260652024090920250627;638;12024090920250627;Ora-Staz. Fs;1;0;0
0003248062024090920250627;401;52024090920250627;Mollaro. Staz.Ftm;1;0;0
0003208422024090920250627;157;22024090920250627;Baitoni;0;0;0
0003208082024090920250627;134;62024090920250627;Pietramurata;0;0;0
0003263402024093020241130;691;22024093020241130;Primolano. Staz. Fs;0;0;6
0003232462024090920250627;520;22024090920250627;Levico Terme Autostazione;1;0;0
0003246222024090920250627;366;5902024090920250627;Trento. Autostazione;1;0;0
0003264822024102120250627;366;92024102120250627;Cles. Autostazione;0;0;0
0003230542024090920250627;494;52024090920250627;Montesover;0;0;0
0003231122024090920250627;177;302024090920250627;Hacleri;0;0;0
0003235212024090920250627;522;4512024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003203212024090920250627;76;22024090920250627;Viote;0;0;0
0003222432024090920250627;526;52024090920250627;Pergine V. Intermodale;1;0;0
0003264412024120120250627;691;72024120120250627;Trento. Staz. Fs;1;0;6
0003195062024090920250627;3;72024090920250627;Trento. Autostazione;1;0;0
0003263942024093020241130;717;72024093020241130;Trento. Staz. Fs;1;0;0
0003246402024090920250627;332;42024090920250627;Mezzana. Staz Ftm;1;0;0
0003214532024090920250627;198;92024090920250627;Folgaria. Via Battisti;0;0;0
0003223372024090920250627;231;6552024090920250627;Castione;1;0;0
0003217592024090920250627;634;72024090920250627;Rovereto. Via Paoli;1;0;0
0003243732024090920250627;368;52024090920250627;Dermulo;1;0;0
0003207852024090920250627;134;52024090920250627;Sarche. Centro Comm.;1;0;0
0003224372024090920250627;186;72024090920250627;Trento. Autostazione;1;0;0
0003236722024090920250627;102;12024090920250627;S.Martino di Castrozza;1;0;0
0003221102024090920250627;194;52024090920250627;Pomarolo;1;0;0
0003241612024090920250627;375;22024090920250627;Fondo. Via Garibaldi;1;0;0
0003263912024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003248792024090920250627;357;62024090920250627;Lanza di Rumo;0;0;0
0003229532024090920250627;188;62024090920250627;Pergine V. Intermodale;1;0;0
0003219742024090920250627;231;52024090920250627;Brentonico;0;0;0
0003233352024090920250627;562;62024090920250627;Pergine V. Intermodale;1;0;0
0003216482024090920250627;503;4512024090920250627;Masi D'avio;0;0;0
0003242102024090920250627;364;52024090920250627;Cles. Autostazione;1;0;0
0003218672024090920250627;233;62024090920250627;Brentonico;1;0;0
0003195612024090920250627;1;12024090920250627;Cavalese. Autostazione;1;0;0
0003262522024091020250627;420;12024091020250627;Riva Del G. Autostazione;0;0;0
0003263842024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003230812024090920250627;562;52024090920250627;S.Vito di Pergine;0;0;0
0003243912024090920250627;397;52024090920250627;Tassullo;1;0;0
0003205492024090920250627;134;22024090920250627;Riva Del G.Autostazione;0;0;0
0003230892024090920250627;90;52024090920250627;Levico Terme Autostazione;1;0;0
0003196442024090920250627;3;72024090920250627;Trento. Autostazione;1;0;0
0003194342024090920250627;151;42024090920250627;Trento. Autostazione;1;0;0
0003232242024090920250627;549;42024090920250627;Pergine V. Intermodale;1;0;0
0003191742024090920250627;130;22024090920250627;Predazzo. Autostazione;1;0;0
0003252292024090920250627;368;62024090920250627;Sfruz;0;0;0
0003229462024090920250627;177;52024090920250627;Pergine V. Intermodale;1;0;0
0003255172024090920250627;423;12024090920250627;Riva Del G. Autostazione;0;0;0
0003206042024090920250627;71;42024090920250627;Tione. Autostazione;0;0;0
0003244982024090920250627;375;52024090920250627;Cavareno;1;0;0
0003220582024090920250627;215;52024090920250627;Raossi;1;0;0
0003233052024090920250627;132;412024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003252872024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003264612024102120250627;554;42024102120250627;Pergine V. Intermodale;1;0;0
0003213742024090920250627;231;22024090920250627;Saccone;0;0;0
0003222212024090920250627;634;42024090920250627;Riva Del G.Autostazione;1;0;0
0003246562024090920250627;332;72024090920250627;Fucine;1;0;0
0003226822024090920250627;86;62024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003244442024090920250627;332;22024090920250627;Vermiglio. Nord;0;0;0
0003203082024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003222202024090920250627;634;4512024090920250627;Riva Del G.Autostazione;1;0;0
0003234422024090920250627;640;42024090920250627;Zivignago. Paese;0;0;0
0003263782024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003235242024090920250627;562;52024090920250627;Canale Via Delle Stonfe;0;0;0
0003253012024090920250627;352;22024090920250627;Male' Ferrovia;0;0;6
0003206512024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003231622024090920250627;717;22024090920250627;Trento. Staz. Fs;1;0;0
0003223472024090920250627;220;62024090920250627;Mori-Sc.Medie;1;0;0
0003220062024090920250627;634;22024090920250627;Riva Del G.Autostazione;1;0;0
0003225982024090920250627;96;62024090920250627;Svaldi;0;0;0
0003241482024090920250627;375;22024090920250627;Cles. Autostazione;1;0;0
0003196682024090920250627;67;62024090920250627;Cavalese. Autostazione;0;0;0
0003196532024090920250627;3;92024090920250627;Trento. Autostazione;1;0;0
0003249832024090920250627;368;822024090920250627;Sfruz;0;0;0
0003260842024090920250627;638;72024090920250627;Ora-Staz. Fs;1;0;0
0003206282024090920250627;155;62024090920250627;Bivedo;0;0;0
0003227042024090920250627;184;42024090920250627;Torcegno;0;0;0
0003206942024090920250627;76;72024090920250627;Trento. Autostazione;1;0;0
0003263472024093020241130;691;72024093020241130;Primolano. Staz. Fs;0;0;6
0003252802024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003239312024090920250627;618;42024090920250627;Caoria;1;0;0
0003265172024102120250627;181;5902024102120250627;Aldeno;0;0;0
0003243612024090920250627;368;92024090920250627;Cles. Autostazione;1;0;0
0003221022024090920250627;198;92024090920250627;Zoreri-Soldati;0;0;0
0003213572024090920250627;196;62024090920250627;Folgaria. P.Le N.Unite;1;0;0
0003264162024120120250627;695;22024120120250627;Trento. Staz. Fs;1;0;6
0003233532024090920250627;522;62024090920250627;Castello Tesino;0;0;0
0003202782024090920250627;71;22024090920250627;Ponte Arche Autostazione;1;0;0
0003265402024102920250627;153;22024102920250627;Riva Del G.Autostazione;1;0;0
0003234412024090920250627;640;4512024090920250627;Zivignago. Paese;0;0;0
0003204432024090920250627;157;72024090920250627;Vestone;0;0;0
0003207492024090920250627;71;4512024090920250627;Trento. Autostazione;1;0;0
0003232892024090920250627;309;502024090920250627;Falesina;0;0;0
0003193122024090920250627;1;12024090920250627;Trento. Autostazione;1;0;0
0003248022024090920250627;401;52024090920250627;Mollaro. Staz.Ftm;1;0;0
0003219332024090920250627;194;4512024090920250627;Nomi;1;0;0
0003196512024090920250627;117;62024090920250627;Varena;0;0;0
0003226622024090920250627;86;412024090920250627;Olle;0;0;0
0003232422024090920250627;494;72024090920250627;Montesover;0;0;0
0003255902024090920250627;417;62024090920250627;Nago;1;0;0
0003259342024090920250627;693;22024090920250627;Trento. Staz. Fs;1;0;6
0003220092024090920250627;110;52024090920250627;Rovereto. Via Manzoni;0;0;0
0003203092024090920250627;76;22024090920250627;Trento. Autostazione;1;0;0
0003217422024090920250627;110;22024090920250627;Rovereto. Via Manzoni;0;0;0
0003264862024102120250627;397;822024102120250627;Portolo;0;0;0
0003204552024090920250627;175;22024090920250627;Vigo Cavedine;0;0;0
0003194212024090920250627;120;22024090920250627;Cavalese. Autostazione;0;0;0
0003209392024090920250627;71;72024090920250627;Tione. Autostazione;0;0;0
0003242072024090920250627;364;22024090920250627;Fondo. Via Garibaldi;0;0;0
0003225782024090920250627;503;72024090920250627;Avio-Carabinieri;0;0;0
0003239272024090920250627;618;42024090920250627;Luxottica-Agordo;0;0;0
0003219702024090920250627;235;62024090920250627;Valle S. Felice;1;0;0
0003234382024090920250627;640;4512024090920250627;Via S.Pietro 82-Villa Rosa;0;0;0
0003193802024090920250627;120;5902024090920250627;Trento. Autostazione;1;0;0
0003221652024122420250214;231;5902024122420250214;Polsa;0;0;0
0003246442024090920250627;336;42024090920250627;Fucine;1;0;0
0003227512024090920250627;177;92024090920250627;Pergine V. Intermodale;1;0;0
0003221212024090920250627;181;52024090920250627;Aldeno;0;0;0
0003253342024090920250627;352;22024090920250627;Mezzolombardo Ferrovia;0;0;6
0003212462024090920250627;636;72024090920250627;Campo Carlo Magno;0;0;0
0003214322024090920250627;200;22024090920250627;Rovereto. Via Paoli;1;0;0
0003241772024090920250627;364;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003243482024090920250627;368;42024090920250627;Credai;0;0;0
0003235322024090920250627;138;52024090920250627;Baselga. Municipio;1;0;0
0003215032024090920250627;215;92024090920250627;Piano di Vallarsa;0;0;0
0003243752024090920250627;397;92024090920250627;Cles. Autostazione;1;0;0
0003264982024102120250627;366;92024102120250627;Cles. Autostazione;0;0;0
0003195362024090920250627;3;22024090920250627;Capriana;0;0;0
0003242832024090920250627;366;52024090920250627;Mezzolombardo;1;0;0
0003204792024090920250627;134;5902024090920250627;Trento. Autostazione;1;0;0
0003252762024090920250627;520;22024090920250627;Trento. Staz. Fs;1;0;0
0003262572024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003191702024090920250627;316;6512024090920250627;Moena Albergo Trentino;1;0;0
0003264912024102120250627;713;92024102120250627;Cles. Autostazione;1;0;0
0003212492024090920250627;636;42024090920250627;Campo Carlo Magno;0;0;0
0003219122024090920250627;110;72024090920250627;Trento. Autostazione;1;0;0
0003231172024090920250627;177;6512024090920250627;Pergine V. Intermodale;1;0;0
0003202262024090920250627;155;22024090920250627;Ponte Arche Autostazione;1;0;0
0003217362024090920250627;110;22024090920250627;Rovereto. Via Manzoni;0;0;0
0003231942024090920250627;179;62024090920250627;Viarago;0;0;0
0003210192024090920250627;175;62024090920250627;Vigo Cavedine;0;0;0
0003216252024090920250627;503;822024090920250627;Sabbionara-P.Za Conciliazione;0;0;0
0003230872024090920250627;562;62024090920250627;S.Vito di Pergine;0;0;0
0003213702024090920250627;196;22024090920250627;Rovereto. Staz. Fs;1;0;0
0003228392024090920250627;520;4512024090920250627;Castello Tesino;0;0;0
0003215692024090920250627;194;22024090920250627;Aldeno;0;0;0
0003217932024090920250627;634;4512024090920250627;Rovereto. Via Paoli;1;0;0
0003208762024090920250627;171;822024090920250627;Riva Del G.Autostazione;1;0;0
0003206822024090920250627;71;72024090920250627;Campo Carlo Magno;0;0;0
0003192042024090920250627;67;22024090920250627;Cavalese. Autostazione;1;0;0
0003214422024090920250627;220;62024090920250627;Rovereto. Via Manzoni;1;0;0
0003241462024090920250627;375;72024090920250627;Cles. Autostazione;1;0;0
0003234462024090920250627;640;42024090920250627;Pergine V. Intermodale;1;0;0
0003229212024090920250627;520;4512024090920250627;Trento. Autostazione;1;0;0
0003263272024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003205512024090920250627;134;92024090920250627;Riva Del G.Autostazione;0;0;0
0003228152024090920250627;494;42024090920250627;Trento. Autostazione;1;0;0
0003263992024093020241130;717;72024093020241130;Trento. Staz. Fs;1;0;0
0003203472024090920250627;80;22024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003242382024090920250627;375;62024090920250627;Revò;1;0;0
0003263232024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003230672024090920250627;138;62024090920250627;Montagnaga;1;0;0
0003263372024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003244032024090920250627;354;22024090920250627;Cles. Autostazione;1;0;0
0003195462024090920250627;1;12024090920250627;Cavalese. Autostazione;1;0;0
0003245462024120820250316;326;6202024120820250316;Male';1;0;0
0003242962024090920250627;366;52024090920250627;Cles. Autostazione;0;0;0
0003247092024090920250627;345;4512024090920250627;Molveno;0;0;0
0003263282024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003206302024090920250627;155;62024090920250627;Ponte Arche Autostazione;1;0;0
0003191802024090920250627;7;22024090920250627;Casatta Valfloriana;1;0;0
0003263332024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003240842024090920250627;345;72024090920250627;Molveno;0;0;0
0003260802024090920250627;638;4512024090920250627;Ora-Staz. Fs;1;0;0
0003216962024090920250627;503;92024090920250627;Avio-Carabinieri;0;0;0
0003206992024090920250627;636;42024090920250627;Campo Carlo Magno;0;0;0
0003245802024090920250627;326;52024090920250627;Male';1;0;0
0003252942024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003264122024093020241130;691;22024093020241130;Trento. Staz. Fs;1;0;6
0003263892024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003241112024090920250627;375;22024090920250627;Dermulo;1;0;0
0003201022024090920250627;159;92024090920250627;Ponte Arche Autostazione;1;0;0
0003253172024090920250627;352;72024090920250627;Trento Ftm;1;0;6
0003220982024090920250627;503;22024090920250627;Rovereto. Via Paoli;0;0;0
0003226442024090920250627;169;52024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003243132024090920250627;366;72024090920250627;Cles. Autostazione;0;0;0
0003231892024090920250627;522;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003227552024090920250627;177;22024090920250627;Roveda. Bivio;1;0;0
0003241502024090920250627;375;72024090920250627;Passo Mendola;0;0;0
0003206792024090920250627;71;22024090920250627;Campo Carlo Magno;0;0;0
0003241042024090920250627;345;4512024090920250627;Molveno;0;0;0
0003264022024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003228492024090920250627;520;22024090920250627;Borgo V. Valli;0;0;0
0003209712024090920250627;71;42024090920250627;Trento. Autostazione;1;0;0
0003217462024090920250627;110;12024090920250627;Bolognano;0;0;0
0003233942024090920250627;520;42024090920250627;Trento. Autostazione;1;0;0
0003220782024090920250627;634;4512024090920250627;Bolognano;0;0;0
0003192192024090920250627;136;5902024090920250627;Cavalese. Autostazione;0;0;0
0003194252024090920250627;120;52024090920250627;S.Stefano;0;0;0
0003242032024090920250627;364;22024090920250627;Fondo. Via Garibaldi;0;0;0
0003248842024090920250627;345;62024090920250627;Andalo;0;0;0
0003244392024090920250627;332;42024090920250627;Vermiglio. Nord;0;0;0
0003204342024090920250627;175;22024090920250627;Trento. Autostazione;1;0;0
0003259522024090920250627;693;22024090920250627;Trento. Staz. Fs;1;0;6
0003195082024090920250627;3;42024090920250627;Trento. Autostazione;1;0;0
0003210752024090920250627;157;4512024090920250627;Baitoni;0;0;0
0003209802024090920250627;672;92024090920250627;Riva Del G.Autostazione;1;0;0
0003218592024090920250627;198;52024090920250627;Folgaria. P.Le N.Unite;0;0;0
0003212892024090920250627;636;72024090920250627;Campo Carlo Magno;0;0;0
0003233742024090920250627;556;52024090920250627;Pergine V. Intermodale;1;0;0
0003260552024090920250627;638;22024090920250627;Cavalese. Autostazione;0;0;0
0003205432024090920250627;134;22024090920250627;Riva Del G.Autostazione;0;0;0
0003253302024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003221842024090920250627;181;52024090920250627;Cimone. Bivio Pietra;1;0;0
0003214362024090920250627;503;5902024090920250627;Pilcante;0;0;0
0003230682024090920250627;138;22024090920250627;Baselga. Municipio;1;0;0
0003244922024090920250627;336;72024090920250627;Peio;0;0;0
0003249502024090920250627;332;52024090920250627;Vermiglio. Nord;0;0;0
0003242842024090920250627;366;92024090920250627;Mezzolombardo;1;0;0
0003210172024090920250627;687;6272024090920250627;Ranzo;1;0;0
0003198662024090920250627;3;822024090920250627;Cavalese. Autostazione;0;0;0
0003243072024090920250627;366;22024090920250627;Cles. Autostazione;0;0;0
0003252722024090920250627;352;22024090920250627;Male' Ferrovia;0;0;6
0003262532024091020250627;420;12024091020250627;Riva Del G. Autostazione;0;0;0
0003245212024090920250627;324;52024090920250627;Male';1;0;0
0003217452024090920250627;634;52024090920250627;Riva Del G.Autostazione;1;0;0
0003241202024090920250627;375;62024090920250627;Cles. Piazza Fiera;1;0;0
0003202222024090920250627;161;62024090920250627;S.Lorenzo-Chiesa;0;0;0
0003231902024090920250627;520;72024090920250627;Trento. Autostazione;1;0;0
0003245372024120820250316;326;6202024120820250316;M.Campiglio.Pietra Gr.;0;0;0
0003226282024090920250627;169;822024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003228072024090920250627;494;42024090920250627;Pergine V. Intermodale;1;0;0
0003233892024090920250627;86;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003225922024090920250627;92;62024090920250627;S. Mauro;0;0;0
0003252902024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003218752024090920250627;507;92024090920250627;Avio. Via M.Baldo;0;0;0
0003245382024090920250627;326;92024090920250627;Male';1;0;0
0003221092024090920250627;194;92024090920250627;Pomarolo;1;0;0
0003214462024090920250627;220;92024090920250627;Rovereto. Via Manzoni;1;0;0
0003241422024090920250627;375;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003196622024090920250627;60;42024090920250627;Palu' di Giovo;0;0;0
0003253132024090920250627;352;72024090920250627;Trento Ftm;1;0;6
0003202252024090920250627;161;42024090920250627;S.Lorenzo-Chiesa;0;0;0
0003234252024090920250627;562;22024090920250627;Pergine V. Intermodale;1;0;0
0003238482024090920250627;102;72024090920250627;S.Martino di C.-Im.Col Verde;1;0;0
0003222782024090920250627;203;5552024090920250627;Raossi;0;0;0
0003203432024090920250627;80;22024090920250627;Trento. Autostazione;1;0;0
0003230632024090920250627;494;4512024090920250627;Brusago;0;0;0
0003191932024090920250627;67;22024090920250627;V.Veronza. Htl Veronza;0;0;0
0003242922024090920250627;366;42024090920250627;Cles. Autostazione;0;0;0
0003246702024090920250627;332;22024090920250627;Male';1;0;0
0003206342024090920250627;175;52024090920250627;Dro;1;0;0
0003206442024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003220962024090920250627;507;92024090920250627;Ala. Staz. Fs.;0;0;0
0003244622024090920250627;336;22024090920250627;Peio;0;0;0
0003192752024090920250627;136;62024090920250627;Cavalese. Autostazione;0;0;0
0003217252024090920250627;634;92024090920250627;Nago;1;0;0
0003231872024090920250627;520;72024090920250627;Trento. Autostazione;1;0;0
0003252592024090920250627;366;72024090920250627;Cles. Autostazione;0;0;0
0003229392024090920250627;522;72024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003219942024090920250627;233;42024090920250627;Loc. Cazzanelli di Cornè;0;0;0
0003222112024090920250627;231;62024090920250627;Brentonico;0;0;0
0003208152024090920250627;322;52024090920250627;Masi di Sotto;0;0;0
0003202092024090920250627;73;62024090920250627;Montagne. Binio;0;0;0
0003199252024090920250627;340;92024090920250627;Mezzocorona-Staz.Fs;1;0;0
